generation,epoch,resampled,c0g0,c0g1,c1g0,c1g1
1,2,15,46,15,17,2
1,2,23,50,9,21,0
1,2,18,48,13,18,1
1,2,18,48,13,18,1
1,2,22,51,9,19,1
1,2,29,61,7,11,1
1,2,25,47,7,26,0
1,2,15,47,14,16,3
1,2,20,48,11,20,1
1,2,23,52,8,19,1
1,2,27,59,9,10,2
1,2,21,50,9,19,2
1,2,20,46,12,22,0
1,2,22,54,8,16,2
1,2,22,54,11,14,1
1,2,20,49,11,19,1
1,2,19,47,9,20,4
1,2,19,47,12,20,1
1,2,24,50,8,22,0
1,2,25,51,5,22,2
1,2,23,55,8,16,1
1,2,25,55,5,18,2
1,2,12,44,16,16,4
1,2,21,49,10,20,1
1,2,17,49,14,15,2
1,2,19,51,10,16,3
1,2,14,43,14,19,4
1,2,19,50,8,17,5
1,2,16,46,18,16,0
1,2,19,49,9,18,4
1,2,18,45,12,21,2
1,2,24,50,8,22,0
1,2,20,52,9,16,3
1,2,19,51,12,16,1
1,2,22,50,9,20,1
1,2,22,54,10,16,0
1,2,21,53,15,12,0
1,2,18,50,14,15,1
1,2,20,47,10,21,2
1,2,15,41,16,22,1
1,2,24,56,9,13,2
1,2,19,51,16,11,2
1,2,22,51,10,19,0
1,2,18,50,16,12,2
1,2,21,53,8,15,4
1,2,21,53,16,11,0
1,2,17,45,14,20,1
1,2,16,46,15,18,1
1,2,21,45,10,24,1
1,2,23,52,8,19,1
1,2,21,49,10,20,1
1,2,23,55,9,15,1
1,2,17,49,14,15,2
1,2,23,51,8,20,1
1,2,25,50,6,23,1
1,2,22,53,10,17,0
1,2,24,56,10,14,0
1,2,18,50,14,16,0
1,2,16,45,15,19,1
1,2,23,55,8,15,2
1,2,23,50,7,21,2
1,2,21,52,10,17,1
1,2,22,51,9,19,1
1,2,17,49,14,15,2
1,2,21,50,10,19,1
1,2,18,49,17,11,3
1,2,18,50,12,15,3
1,2,27,56,3,19,2
1,2,18,44,12,22,2
1,2,16,48,16,14,2
1,2,20,52,13,14,1
1,2,22,54,10,16,0
1,2,22,53,9,17,1
1,2,15,44,18,17,1
1,2,12,40,14,20,6
1,2,17,47,18,14,1
1,2,24,54,8,18,0
1,2,17,46,10,19,5
1,2,23,54,8,17,1
1,2,24,53,7,19,1
1,2,22,54,11,15,0
1,2,18,50,13,15,2
1,2,19,49,10,18,3
1,2,17,40,13,25,2
1,2,19,50,13,17,0
1,2,20,52,9,16,3
1,2,21,44,10,25,1
1,2,17,46,19,14,1
1,2,20,42,11,26,1
1,2,16,44,11,20,5
1,2,18,50,13,13,4
1,2,20,52,10,16,2
1,2,21,50,9,19,2
1,2,19,48,11,19,2
1,2,17,48,14,17,1
1,2,27,59,6,13,2
1,2,21,53,12,15,0
1,2,26,52,5,22,1
1,2,18,47,12,19,2
1,2,15,42,13,21,4
1,2,20,51,12,17,0
1,2,19,47,12,20,1
1,2,21,52,9,17,2
1,2,12,42,16,18,4
1,2,15,45,12,18,5
1,2,20,52,11,15,2
1,2,15,44,19,16,1
1,2,21,52,9,17,2
1,2,16,47,17,14,2
1,2,22,54,12,12,2
1,2,23,44,8,27,1
1,2,20,48,11,20,1
1,2,23,55,9,15,1
1,2,20,47,12,21,0
1,2,25,53,6,20,1
1,2,21,51,11,18,0
1,2,23,53,8,18,1
1,2,21,53,11,14,2
1,2,21,53,10,16,1
1,2,18,49,12,17,2
1,2,22,46,9,24,1
1,2,19,51,11,15,3
1,2,16,48,12,16,4
1,2,20,52,10,16,2
1,2,26,55,4,19,2
1,2,20,52,12,15,1
1,2,20,50,12,18,0
1,2,22,47,9,23,1
1,2,23,51,9,20,0
1,2,15,42,16,21,1
1,2,16,48,16,11,5
1,2,12,43,16,17,4
1,2,18,50,13,16,1
1,2,19,51,14,15,0
1,2,16,47,13,17,3
1,2,14,46,16,14,4
1,2,23,48,8,23,1
1,2,30,62,4,13,1
1,2,22,52,10,18,0
1,2,13,42,15,19,4
1,2,22,54,13,12,1
1,2,19,48,12,19,1
1,2,17,49,15,13,3
1,2,19,48,13,19,0
1,2,22,50,10,20,0
1,2,19,45,11,22,2
1,2,19,51,14,13,2
1,2,22,50,8,20,2
1,2,17,45,9,20,6
1,2,20,50,12,18,0
1,2,18,48,9,18,5
1,2,23,43,8,28,1
1,2,19,47,11,20,2
1,2,14,45,16,17,2
1,2,18,47,13,19,1
1,2,15,42,17,20,1
1,2,18,49,13,17,1
1,2,16,43,12,21,4
1,2,21,48,8,21,3
1,2,20,52,10,16,2
1,2,27,52,4,23,1
1,2,20,52,11,16,1
1,2,20,51,11,17,1
1,2,20,50,10,18,2
1,2,20,50,9,18,3
1,2,23,48,8,23,1
1,2,18,50,11,16,3
1,2,25,57,9,14,0
1,2,22,48,9,22,1
1,2,19,44,12,23,1
1,2,19,49,11,18,2
1,2,15,41,18,20,1
1,2,16,44,15,20,1
1,2,20,50,11,18,1
1,2,18,47,13,19,1
1,2,25,57,9,13,1
1,2,18,50,14,15,1
1,2,19,50,11,17,2
1,2,23,49,9,22,0
1,2,28,55,3,21,1
1,2,17,46,12,19,3
1,2,21,46,11,23,0
1,2,23,54,8,17,1
1,2,20,45,9,23,3
1,2,19,47,10,20,3
1,2,16,46,14,18,2
1,2,20,46,12,22,0
1,2,17,49,15,15,1
1,2,16,48,15,16,1
1,2,16,48,15,15,2
1,2,20,52,13,14,1
1,2,22,54,9,16,1
1,2,17,48,12,17,3
1,2,13,40,20,17,3
1,2,19,48,10,19,3
1,2,21,51,9,18,2
1,2,24,54,7,18,1
1,2,14,46,14,15,5
1,2,16,41,16,23,0
1,2,16,48,16,16,0
1,2,22,51,10,19,0
1,2,21,49,11,20,0
1,2,21,52,9,17,2
1,2,23,54,7,17,2
1,2,11,42,16,17,5
1,2,19,51,13,16,0
1,2,20,52,10,16,2
1,2,19,50,9,17,4
1,2,23,50,7,21,2
1,2,24,56,8,14,2
1,2,17,48,17,15,0
1,2,21,47,9,22,2
1,2,21,51,10,18,1
1,2,24,48,7,24,1
1,2,19,47,12,20,1
1,2,18,41,12,25,2
1,2,17,44,13,21,2
1,2,21,53,12,15,0
1,2,23,55,8,15,2
1,2,21,51,10,18,1
1,2,20,52,15,10,3
1,2,13,43,17,17,3
1,2,21,53,10,14,3
1,2,15,46,13,17,4
1,2,18,47,11,19,3
1,2,17,45,12,20,3
1,2,19,50,12,17,1
1,2,25,52,7,21,0
1,2,20,50,8,18,4
1,2,18,50,14,14,2
1,2,23,55,8,16,1
1,2,15,45,15,18,2
1,2,20,48,10,20,2
1,2,22,48,9,22,1
1,2,18,47,13,19,1
1,2,22,49,9,21,1
1,2,20,52,11,14,3
1,2,23,52,8,19,1
1,2,22,45,10,25,0
1,2,17,43,13,22,2
1,2,23,50,8,21,1
1,2,17,49,15,16,0
1,2,17,44,13,21,2
1,2,20,52,13,15,0
1,2,17,46,14,19,1
1,2,23,55,12,12,1
1,2,19,51,16,12,1
1,2,20,51,9,17,3
1,2,17,49,13,16,2
1,2,19,49,10,18,3
1,2,18,50,14,16,0
1,2,18,42,11,24,3
1,2,22,54,10,16,0
1,2,26,56,4,18,2
1,2,21,53,10,16,1
1,2,25,51,4,22,3
1,2,19,50,12,17,1
1,2,17,48,13,17,2
1,2,24,54,8,18,0
1,2,17,49,13,16,2
1,2,20,52,15,13,0
1,2,21,53,14,12,1
1,2,24,56,7,15,2
1,2,21,47,7,22,4
1,2,16,44,13,20,3
1,2,16,45,16,19,0
1,2,22,54,15,11,0
1,2,11,37,14,22,7
1,2,18,48,11,18,3
1,2,15,41,15,22,2
1,2,23,55,7,15,3
1,2,21,48,10,21,1
1,2,22,54,12,11,3
1,2,19,51,11,16,2
1,2,15,42,15,21,2
1,2,19,50,13,17,0
1,2,25,52,6,21,1
1,2,15,47,16,15,2
1,2,19,51,11,16,2
1,2,24,45,6,27,2
1,2,19,49,12,18,1
1,2,19,47,11,20,2
1,2,21,52,10,17,1
1,2,23,54,9,17,0
1,2,22,52,10,18,0
1,2,21,49,10,20,1
1,2,15,42,14,21,3
1,2,23,51,9,20,0
1,2,22,52,5,18,5
1,2,15,41,14,22,3
1,2,24,53,5,19,3
1,2,28,60,9,11,0
1,2,15,47,16,12,5
1,2,21,49,10,20,1
1,2,22,54,13,11,2
1,2,23,52,6,19,3
1,2,19,46,12,21,1
1,2,20,43,9,25,3
1,2,20,52,11,16,1
1,2,25,57,10,12,1
1,2,17,46,12,19,3
1,2,18,48,18,13,1
1,2,17,47,13,18,2
1,2,15,45,14,18,3
1,2,22,48,8,22,2
1,2,23,47,7,24,2
1,2,17,49,14,15,2
1,2,21,47,9,22,2
1,2,22,48,10,22,0
1,2,22,54,10,12,4
1,2,21,51,10,18,1
1,2,22,53,10,17,0
1,2,25,57,10,13,0
1,2,18,50,15,13,2
1,2,15,40,14,23,3
1,2,22,53,8,17,2
1,2,17,43,13,22,2
1,2,22,48,9,22,1
1,2,19,51,12,16,1
1,2,21,53,13,14,0
1,2,19,51,14,15,0
1,2,23,47,9,24,0
1,2,17,47,18,14,1
1,2,14,45,17,16,2
1,2,16,47,17,14,2
1,2,16,46,17,17,0
1,2,21,53,15,12,0
1,2,22,47,9,23,1
1,2,23,53,7,18,2
1,2,21,53,12,15,0
1,2,25,57,9,13,1
1,2,15,44,15,19,2
1,2,24,56,10,13,1
1,2,13,45,16,15,4
1,2,23,53,9,18,0
1,2,18,48,11,18,3
1,2,20,48,11,20,1
1,2,21,53,15,12,0
1,2,18,40,13,26,1
1,2,20,46,11,22,1
1,2,20,47,9,21,3
1,2,20,49,10,19,2
1,2,18,47,13,19,1
1,2,14,42,13,20,5
1,2,21,44,9,25,2
1,2,21,53,12,15,0
1,2,19,51,13,16,0
1,2,18,48,13,18,1
1,2,25,56,7,17,0
1,2,19,40,12,27,1
1,2,23,47,7,24,2
1,2,25,56,6,17,1
1,2,17,48,13,17,2
1,2,23,55,9,15,1
1,2,21,53,13,12,2
1,2,15,40,17,22,1
1,2,19,51,10,15,4
1,2,24,56,11,13,0
1,2,21,53,14,13,0
1,2,16,41,17,22,0
1,2,19,50,11,17,2
1,2,19,51,14,12,3
1,2,21,52,11,17,0
1,2,16,44,16,20,0
1,2,22,47,8,23,2
1,2,22,49,8,21,2
1,2,22,49,10,21,0
1,2,18,48,11,18,3
1,2,18,50,14,14,2
1,2,21,46,10,23,1
1,2,25,57,8,14,1
1,2,22,50,9,20,1
1,2,21,53,12,12,3
1,2,18,46,11,20,3
1,2,21,45,10,24,1
1,2,23,52,9,19,0
1,2,23,48,6,23,3
1,2,20,52,12,15,1
1,2,20,47,10,21,2
1,2,19,51,12,16,1
1,2,20,49,11,19,1
1,2,19,48,13,19,0
1,2,22,45,7,25,3
1,2,20,52,14,14,0
1,2,24,56,15,8,1
1,2,20,52,13,12,3
1,2,16,48,13,16,3
1,2,17,49,16,14,1
1,2,23,46,8,25,1
1,2,18,50,14,13,3
1,2,21,50,10,19,1
1,2,19,44,10,23,3
1,2,26,58,8,12,2
1,2,20,46,11,22,1
1,2,17,40,13,25,2
1,2,14,34,12,28,6
1,2,15,46,13,17,4
1,2,19,44,12,23,1
1,2,20,45,12,23,0
1,2,24,52,7,20,1
1,2,20,51,11,17,1
1,2,18,44,12,22,2
1,2,23,55,11,13,1
1,2,21,42,9,27,2
1,2,21,49,9,20,2
1,2,13,44,17,15,4
1,2,20,52,12,13,3
1,2,23,49,8,22,1
1,2,17,46,14,19,1
1,2,27,59,4,15,2
1,2,19,51,11,16,2
1,2,24,50,7,22,1
1,2,22,54,9,14,3
1,2,23,54,9,17,0
1,2,14,42,15,20,3
1,2,22,47,8,23,2
1,2,21,53,11,15,1
1,2,20,52,12,15,1
1,2,22,51,7,19,3
1,2,17,46,13,19,2
1,2,21,43,9,26,2
1,2,22,48,9,22,1
1,2,27,59,6,15,0
1,2,19,48,10,19,3
1,2,15,43,20,16,1
1,2,24,56,7,16,1
1,2,23,55,11,12,2
1,2,21,45,10,24,1
1,2,19,51,13,15,1
1,2,21,53,10,16,1
1,2,22,50,9,20,1
1,2,24,55,7,17,1
1,2,23,55,9,12,4
1,2,18,48,18,12,2
1,2,22,54,13,11,2
1,2,23,51,7,20,2
1,2,21,45,9,24,2
1,2,19,51,14,12,3
1,2,23,55,6,15,4
1,2,23,50,8,21,1
1,2,21,49,10,20,1
1,2,19,47,12,20,1
1,2,24,56,9,13,2
1,2,20,50,10,18,2
1,2,18,50,15,14,1
1,2,23,52,7,19,2
1,2,26,57,6,17,0
1,2,18,50,12,15,3
1,2,23,48,8,23,1
1,2,21,53,11,13,3
1,2,21,50,9,19,2
1,2,22,54,10,15,1
1,2,12,41,19,15,5
1,2,23,47,6,24,3
1,2,21,53,15,10,2
1,2,16,45,13,19,3
1,2,19,48,10,19,3
1,2,17,46,12,19,3
1,2,18,46,11,20,3
1,2,22,54,12,13,1
1,2,23,47,9,24,0
1,2,22,52,10,18,0
1,2,21,51,9,18,2
1,2,19,51,14,14,1
1,2,16,46,16,18,0
1,2,23,44,7,27,2
1,2,22,48,7,22,3
1,2,22,54,10,16,0
1,2,21,50,10,19,1
1,2,15,44,14,19,3
1,2,23,55,11,13,1
1,2,21,53,10,15,2
1,2,17,43,13,22,2
1,2,15,45,17,17,1
1,2,24,55,6,17,2
1,2,21,52,9,17,2
1,2,16,48,14,15,3
1,2,13,41,14,20,5
1,2,22,54,9,14,3
1,2,19,44,12,23,1
1,2,22,52,8,18,2
1,2,15,43,13,20,4
1,2,19,50,10,17,3
1,2,21,52,10,17,1
1,2,27,55,5,20,0
1,2,20,50,9,18,3
1,2,21,53,10,15,2
1,2,24,50,6,22,2
1,2,22,47,6,23,4
1,2,24,55,8,17,0
1,2,15,45,13,18,4
1,2,17,49,14,15,2
1,2,22,54,9,15,2
1,2,20,52,16,9,3
1,2,21,47,11,22,0
1,2,18,50,14,15,1
1,2,19,45,12,22,1
1,2,20,52,12,14,2
1,2,22,50,10,20,0
1,2,23,45,4,26,5
1,2,26,58,8,14,0
1,2,25,57,9,12,2
1,2,22,52,9,18,1
1,2,19,45,10,22,3
1,2,19,51,14,14,1
1,2,25,50,7,23,0
1,2,16,48,15,15,2
1,2,18,47,13,19,1
1,2,25,57,9,12,2
1,2,20,52,10,15,3
1,2,20,52,12,14,2
1,2,18,48,10,18,4
1,2,20,46,11,22,1
1,2,16,47,11,17,5
1,2,15,43,16,20,1
1,2,20,51,11,17,1
1,2,16,47,17,15,1
1,2,22,49,10,21,0
1,2,22,54,11,14,1
1,2,28,56,4,20,0
1,2,23,55,10,14,1
1,2,18,45,13,21,1
1,2,21,48,10,21,1
1,3,22,54,10,14,2
1,3,14,43,16,19,2
1,3,24,56,10,11,3
1,3,21,53,11,13,3
1,3,18,48,12,18,2
1,3,18,49,11,17,3
1,3,20,48,12,20,0
1,3,22,47,8,23,2
1,3,15,45,17,17,1
1,3,20,50,11,18,1
1,3,20,48,11,20,1
1,3,23,55,9,14,2
1,3,30,62,10,7,1
1,3,18,50,12,14,4
1,3,21,53,12,13,2
1,3,21,48,8,21,3
1,3,22,52,9,18,1
1,3,16,44,16,20,0
1,3,21,51,8,18,3
1,3,15,45,14,18,3
1,3,19,51,9,16,4
1,3,17,48,14,17,1
1,3,16,47,17,14,2
1,3,23,55,12,10,3
1,3,23,55,14,11,0
1,3,16,42,13,22,3
1,3,20,51,12,17,0
1,3,12,44,14,16,6
1,3,17,49,15,15,1
1,3,16,47,17,16,0
1,3,22,49,9,21,1
1,3,21,50,10,19,1
1,3,24,56,7,16,1
1,3,23,52,7,19,2
1,3,14,37,21,20,2
1,3,23,54,5,17,4
1,3,27,59,4,14,3
1,3,20,47,12,21,0
1,3,22,47,9,23,1
1,3,12,41,17,18,4
1,3,16,47,14,17,2
1,3,15,42,12,21,5
1,3,23,54,6,17,3
1,3,14,43,17,18,2
1,3,22,54,10,15,1
1,3,24,55,7,17,1
1,3,17,49,16,13,2
1,3,22,53,8,17,2
1,3,19,51,10,15,4
1,3,19,51,12,16,1
1,3,18,42,14,24,0
1,3,28,57,3,19,1
1,3,23,43,6,28,3
1,3,21,53,9,16,2
1,3,18,49,12,17,2
1,3,24,56,8,16,0
1,3,23,51,9,20,0
1,3,19,51,9,16,4
1,3,21,51,9,18,2
1,3,23,44,8,27,1
1,3,21,53,10,16,1
1,3,18,49,13,17,1
1,3,23,55,11,14,0
1,3,20,50,12,18,0
1,3,23,55,10,15,0
1,3,17,40,14,25,1
1,3,16,48,16,14,2
1,3,20,52,12,13,3
1,3,19,44,12,23,1
1,3,21,53,11,13,3
1,3,16,43,16,21,0
1,3,19,49,12,18,1
1,3,19,51,12,16,1
1,3,19,47,10,20,3
1,3,14,43,18,17,2
1,3,26,48,4,26,2
1,3,20,52,12,12,4
1,3,21,52,8,17,3
1,3,18,50,13,16,1
1,3,24,47,6,25,2
1,3,24,56,12,12,0
1,3,16,48,12,16,4
1,3,24,56,8,15,1
1,3,14,43,16,19,2
1,3,22,54,12,13,1
1,3,21,48,11,21,0
1,3,24,54,7,18,1
1,3,23,55,11,13,1
1,3,18,50,15,14,1
1,3,21,49,8,20,3
1,3,20,46,9,22,3
1,3,19,50,12,17,1
1,3,19,51,14,14,1
1,3,20,52,12,14,2
1,3,23,55,12,13,0
1,3,24,56,15,9,0
1,3,16,45,15,19,1
1,3,19,46,12,21,1
1,3,21,53,12,15,0
1,3,23,50,9,21,0
1,3,24,49,6,23,2
1,3,19,45,12,22,1
1,3,25,57,7,14,2
1,3,17,41,10,24,5
1,3,17,44,14,21,1
1,3,25,57,9,12,2
1,3,17,48,17,15,0
1,3,17,43,14,22,1
1,3,21,46,10,23,1
1,3,18,44,11,22,3
1,3,18,47,10,19,4
1,3,19,51,10,16,3
1,3,22,50,9,20,1
1,3,25,46,7,27,0
1,3,14,46,16,14,4
1,3,20,52,16,12,0
1,3,20,49,12,19,0
1,3,20,49,12,19,0
1,3,18,48,13,18,1
1,3,19,45,11,22,2
1,3,19,50,12,17,1
1,3,22,54,11,11,4
1,3,20,44,9,24,3
1,3,13,45,16,15,4
1,3,18,45,9,21,5
1,3,21,48,10,21,1
1,3,18,49,13,17,1
1,3,22,50,8,20,2
1,3,27,59,4,15,2
1,3,21,53,16,10,1
1,3,22,47,8,23,2
1,3,17,49,14,16,1
1,3,18,42,12,24,2
1,3,17,45,12,20,3
1,3,21,50,10,19,1
1,3,19,47,11,20,2
1,3,13,43,17,17,3
1,3,21,53,12,15,0
1,3,18,45,12,21,2
1,3,25,57,9,13,1
1,3,15,46,12,17,5
1,3,22,54,12,13,1
1,3,18,50,14,15,1
1,3,16,44,15,20,1
1,3,18,48,18,13,1
1,3,20,48,10,20,2
1,3,20,49,19,10,2
1,3,26,50,6,24,0
1,3,18,50,12,16,2
1,3,20,49,10,19,2
1,3,22,47,10,23,0
1,3,21,52,9,17,2
1,3,22,54,9,16,1
1,3,17,48,14,17,1
1,3,24,56,6,16,2
1,3,24,53,8,19,0
1,3,26,58,8,13,1
1,3,26,53,5,21,1
1,3,20,51,17,11,1
1,3,19,48,12,19,1
1,3,20,52,9,16,3
1,3,23,51,6,20,3
1,3,17,49,16,13,2
1,3,19,50,11,17,2
1,3,25,57,9,13,1
1,3,17,46,13,19,2
1,3,21,43,11,26,0
1,3,19,50,13,17,0
1,3,24,56,10,12,2
1,3,20,52,14,14,0
1,3,16,47,13,17,3
1,3,21,52,9,17,2
1,3,18,50,14,15,1
1,3,19,51,15,13,1
1,3,16,48,16,13,3
1,3,23,55,6,16,3
1,3,27,59,9,11,1
1,3,22,54,11,13,2
1,3,15,46,16,17,1
1,3,21,52,9,17,2
1,3,20,51,17,11,1
1,3,21,53,11,16,0
1,3,24,55,8,17,0
1,3,18,50,12,16,2
1,3,17,39,13,26,2
1,3,21,51,10,18,1
1,3,21,53,10,15,2
1,3,21,52,9,17,2
1,3,16,46,12,18,4
1,3,16,45,14,19,2
1,3,15,45,10,18,7
1,3,21,45,10,24,1
1,3,18,49,10,17,4
1,3,17,45,14,20,1
1,3,15,42,16,21,1
1,3,15,43,14,20,3
1,3,23,55,8,15,2
1,3,22,49,10,21,0
1,3,20,43,9,25,3
1,3,18,47,13,19,1
1,3,18,48,12,18,2
1,3,23,48,7,23,2
1,3,20,43,11,25,1
1,3,15,45,13,18,4
1,3,18,50,13,15,2
1,3,19,45,11,22,2
1,3,23,53,7,18,2
1,3,20,52,13,14,1
1,3,24,52,7,20,1
1,3,19,50,10,17,3
1,3,22,50,10,20,0
1,3,24,52,20,8,0
1,3,20,52,12,14,2
1,3,22,54,9,15,2
1,3,21,53,15,9,3
1,3,15,47,15,14,4
1,3,18,47,19,12,2
1,3,26,58,13,9,0
1,3,24,52,7,20,1
1,3,20,52,10,16,2
1,3,19,51,13,14,2
1,3,22,52,9,18,1
1,3,27,59,7,13,1
1,3,17,45,13,20,2
1,3,21,52,10,17,1
1,3,19,42,11,25,2
1,3,19,49,11,18,2
1,3,20,49,12,19,0
1,3,19,50,11,17,2
1,3,25,53,7,20,0
1,3,20,44,12,24,0
1,3,18,49,13,17,1
1,3,21,44,10,25,1
1,3,22,45,8,25,2
1,3,17,49,13,16,2
1,3,16,47,16,17,0
1,3,20,50,11,18,1
1,3,19,47,20,13,0
1,3,19,50,11,17,2
1,3,18,44,13,22,1
1,3,20,49,11,19,1
1,3,19,47,12,20,1
1,3,22,51,10,19,0
1,3,21,53,11,12,4
1,3,21,47,10,22,1
1,3,26,52,6,22,0
1,3,15,46,16,17,1
1,3,21,53,7,15,5
1,3,19,51,11,15,3
1,3,16,43,15,21,1
1,3,18,49,14,17,0
1,3,17,49,14,16,1
1,3,18,44,14,22,0
1,3,13,43,18,16,3
1,3,20,49,19,10,2
1,3,19,50,17,13,0
1,3,20,47,12,21,0
1,3,19,51,13,15,1
1,3,20,45,11,23,1
1,3,22,52,10,18,0
1,3,21,53,12,13,2
1,3,25,57,3,16,4
1,3,19,48,11,19,2
1,3,18,39,12,27,2
1,3,19,46,10,21,3
1,3,22,54,9,14,3
1,3,16,48,14,16,2
1,3,22,54,10,16,0
1,3,19,45,10,22,3
1,3,20,48,10,20,2
1,3,20,51,10,17,2
1,3,19,50,10,17,3
1,3,16,45,16,19,0
1,3,20,50,10,18,2
1,3,14,43,16,19,2
1,3,22,52,8,18,2
1,3,20,51,11,17,1
1,3,19,48,9,19,4
1,3,24,56,11,13,0
1,3,18,47,12,19,2
1,3,20,49,7,19,5
1,3,23,55,15,10,0
1,3,21,52,10,17,1
1,3,13,40,15,21,4
1,3,17,48,15,17,0
1,3,20,48,12,20,0
1,3,26,58,10,11,1
1,3,16,47,13,17,3
1,3,19,50,12,17,1
1,3,21,53,14,12,1
1,3,14,42,14,20,4
1,3,20,47,11,21,1
1,3,25,57,13,7,3
1,3,16,44,14,20,2
1,3,21,47,10,22,1
1,3,27,58,4,17,1
1,3,18,47,13,19,1
1,3,20,52,12,16,0
1,3,19,50,11,17,2
1,3,17,47,14,18,1
1,3,21,51,10,18,1
1,3,21,44,10,25,1
1,3,26,56,6,18,0
1,3,23,51,9,20,0
1,3,21,49,20,11,0
1,3,23,46,8,25,1
1,3,22,49,9,21,1
1,3,24,56,8,15,1
1,3,20,45,9,23,3
1,3,15,45,16,18,1
1,3,20,52,15,10,3
1,3,27,59,13,5,3
1,3,21,51,10,18,1
1,3,17,41,12,24,3
1,3,17,42,12,23,3
1,3,25,46,6,27,1
1,3,21,53,10,16,1
1,3,18,50,15,14,1
1,3,22,54,9,14,3
1,3,21,53,10,15,2
1,3,16,45,16,19,0
1,3,17,46,13,19,2
1,3,19,50,11,17,2
1,3,17,45,15,20,0
1,3,20,49,9,19,3
1,3,24,52,8,20,0
1,3,24,54,7,18,1
1,3,23,52,7,19,2
1,3,23,53,9,18,0
1,3,20,52,12,16,0
1,3,26,52,5,22,1
1,3,17,46,19,14,1
1,3,20,46,10,22,2
1,3,20,51,10,17,2
1,3,22,49,6,21,4
1,3,23,50,7,21,2
1,3,19,45,11,22,2
1,3,25,54,6,19,1
1,3,23,54,8,17,1
1,3,15,45,17,17,1
1,3,22,48,9,22,1
1,3,15,43,12,20,5
1,3,22,44,9,26,1
1,3,17,47,10,18,5
1,3,26,58,9,12,1
1,3,17,47,15,18,0
1,3,21,49,8,20,3
1,3,21,53,11,12,4
1,3,20,48,12,20,0
1,3,25,57,8,15,0
1,3,17,46,12,19,3
1,3,31,63,8,8,1
1,3,20,46,9,22,3
1,3,17,49,13,16,2
1,3,17,46,14,19,1
1,3,22,51,9,19,1
1,3,16,48,15,14,3
1,3,16,48,16,13,3
1,3,20,51,11,17,1
1,3,20,51,9,17,3
1,3,17,45,13,20,2
1,3,22,54,12,13,1
1,3,23,55,9,15,1
1,3,15,47,14,16,3
1,3,19,50,10,17,3
1,3,19,50,12,17,1
1,3,12,41,16,19,4
1,3,14,40,12,22,6
1,3,25,54,6,19,1
1,3,15,46,15,17,2
1,3,20,47,11,21,1
1,3,24,56,9,13,2
1,3,19,45,10,22,3
1,3,19,46,10,21,3
1,3,22,41,7,29,3
1,3,21,49,10,20,1
1,3,22,54,8,15,3
1,3,23,53,9,18,0
1,3,23,55,8,15,2
1,3,20,52,11,15,2
1,3,20,48,9,20,3
1,3,18,50,12,15,3
1,3,18,47,11,19,3
1,3,23,50,8,21,1
1,3,17,46,14,19,1
1,3,22,52,9,18,1
1,3,18,43,13,23,1
1,3,20,52,13,14,1
1,3,24,53,7,19,1
1,3,16,48,13,16,3
1,3,18,48,11,18,3
1,3,18,49,12,17,2
1,3,19,51,10,16,3
1,3,27,59,7,13,1
1,3,21,50,7,19,4
1,3,24,56,11,13,0
1,3,19,49,10,18,3
1,3,27,59,6,12,3
1,3,21,48,10,21,1
1,3,21,46,9,23,2
1,3,24,51,7,21,1
1,3,17,45,15,20,0
1,3,22,42,6,28,4
1,3,22,54,9,16,1
1,3,20,52,11,16,1
1,3,25,57,8,13,2
1,3,21,53,12,12,3
1,3,17,44,13,21,2
1,3,22,50,9,20,1
1,3,19,51,11,14,4
1,3,24,56,11,13,0
1,3,25,55,7,18,0
1,3,23,50,9,21,0
1,3,21,47,10,22,1
1,3,21,53,12,12,3
1,3,15,47,16,16,1
1,3,19,44,10,23,3
1,3,20,47,12,21,0
1,3,17,49,14,15,2
1,3,19,51,12,15,2
1,3,15,47,16,16,1
1,3,16,47,17,15,1
1,3,20,52,15,12,1
1,3,16,44,12,20,4
1,3,18,50,15,13,2
1,3,26,50,5,24,1
1,3,21,49,10,20,1
1,3,27,59,4,15,2
1,3,24,51,7,21,1
1,3,21,50,8,19,3
1,3,13,41,18,18,3
1,3,21,53,11,14,2
1,3,23,54,9,17,0
1,3,24,48,6,24,2
1,3,22,48,9,22,1
1,3,21,44,11,25,0
1,3,14,42,16,20,2
1,3,18,43,10,23,4
1,3,20,52,12,13,3
1,3,24,51,5,21,3
1,3,21,49,7,20,4
1,3,22,47,8,23,2
1,3,19,48,11,19,2
1,3,15,43,13,20,4
1,3,18,50,13,14,3
1,3,14,41,15,21,3
1,3,21,53,16,9,2
1,3,20,47,12,21,0
1,3,19,51,14,14,1
1,3,25,57,7,15,1
1,3,20,50,11,18,1
1,3,23,55,10,14,1
1,3,17,48,17,13,2
1,3,16,37,24,19,0
1,3,26,58,8,13,1
1,3,21,51,11,18,0
1,3,26,58,12,9,1
1,3,18,48,12,18,2
1,3,21,48,11,21,0
1,3,16,48,16,15,1
1,3,20,49,11,19,1
1,3,20,52,11,16,1
1,3,17,43,14,22,1
1,3,21,48,11,21,0
1,3,17,46,13,19,2
1,3,25,56,6,17,1
1,3,24,56,7,16,1
1,3,16,46,18,14,2
1,3,23,52,7,19,2
1,3,13,45,15,15,5
1,3,18,46,14,20,0
1,3,14,46,15,16,3
1,3,19,51,11,16,2
1,3,17,46,13,19,2
